MiniDOT Logger Concatenated Data File,,,,,,,
Sensor:             7450-540235,,,,,,,
Concatenation Date: 2023Jun13 11:05:23 GMT-08:00,,,,,,,
,,,,,,,
DO concentration compensated for salinity: 0.0 (ppt),,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,
,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,                     GMT-08:00,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
1683057480,           2023-05-02 19:58:00,           2023-05-02 11:58:00,3.51,17.663,9.361,98.199234,0.93
1683057780,           2023-05-02 20:03:00,           2023-05-02 12:03:00,3.51,17.638,9.341,97.938872,0.93
1683058080,           2023-05-02 20:08:00,           2023-05-02 12:08:00,3.51,17.629,9.331,97.815844,0.93
1683058380,           2023-05-02 20:13:00,           2023-05-02 12:13:00,3.51,17.629,9.325,97.752946,0.93
1683058680,           2023-05-02 20:18:00,           2023-05-02 12:18:00,3.51,17.621,9.326,97.747279,0.93
1683058980,           2023-05-02 20:23:00,           2023-05-02 12:23:00,3.51,17.604,9.289,97.325294,0.93
1683059280,           2023-05-02 20:28:00,           2023-05-02 12:28:00,3.51,17.604,9.293,97.367204,0.929
1683059580,           2023-05-02 20:33:00,           2023-05-02 12:33:00,3.51,17.612,9.318,97.645276,0.93
1683059880,           2023-05-02 20:38:00,           2023-05-02 12:38:00,3.51,17.596,9.293,97.351112,0.93
1683060180,           2023-05-02 20:43:00,           2023-05-02 12:43:00,3.51,17.604,9.301,97.451024,0.93
1683060480,           2023-05-02 20:48:00,           2023-05-02 12:48:00,3.51,17.621,9.293,97.401401,0.93
1683060780,           2023-05-02 20:53:00,           2023-05-02 12:53:00,3.51,17.604,9.306,97.503411,0.93
1683061080,           2023-05-02 20:58:00,           2023-05-02 12:58:00,3.51,17.646,9.346,98.007482,0.929
1683061380,           2023-05-02 21:03:00,           2023-05-02 13:03:00,3.51,17.629,9.317,97.669083,0.93
1683061680,           2023-05-02 21:08:00,           2023-05-02 13:08:00,3.51,17.646,9.328,97.818724,0.93
1683061980,           2023-05-02 21:13:00,           2023-05-02 13:13:00,3.51,17.646,9.337,97.913103,0.93
1683062280,           2023-05-02 21:18:00,           2023-05-02 13:18:00,3.51,17.604,9.313,97.576753,0.93
1683062580,           2023-05-02 21:23:00,           2023-05-02 13:23:00,3.51,17.638,9.382,98.36875,0.93
1683062880,           2023-05-02 21:28:00,           2023-05-02 13:28:00,3.51,17.646,9.349,98.038942,0.93
1683063180,           2023-05-02 21:33:00,           2023-05-02 13:33:00,3.51,17.629,9.336,97.868258,0.93
1683063480,           2023-05-02 21:38:00,           2023-05-02 13:38:00,3.51,17.672,9.352,98.123045,0.93
1683063780,           2023-05-02 21:43:00,           2023-05-02 13:43:00,3.51,17.655,9.364,98.214486,0.93
1683064080,           2023-05-02 21:48:00,           2023-05-02 13:48:00,3.51,17.688,9.371,98.354861,0.93
1683064380,           2023-05-02 21:53:00,           2023-05-02 13:53:00,3.51,17.697,9.398,98.656558,0.93
1683064680,           2023-05-02 21:58:00,           2023-05-02 13:58:00,3.51,17.697,9.4,98.677553,0.93
1683064980,           2023-05-02 22:03:00,           2023-05-02 14:03:00,3.51,17.688,9.38,98.449322,0.93
1683065280,           2023-05-02 22:08:00,           2023-05-02 14:08:00,3.51,17.722,9.367,98.381842,0.93
1683065580,           2023-05-02 22:13:00,           2023-05-02 14:13:00,3.51,17.705,9.349,98.15837,0.93
1683065880,           2023-05-02 22:18:00,           2023-05-02 14:18:00,3.51,17.688,9.347,98.102965,0.929
1683066180,           2023-05-02 22:23:00,           2023-05-02 14:23:00,3.51,17.688,9.361,98.249904,0.93
1683066480,           2023-05-02 22:28:00,           2023-05-02 14:28:00,3.51,17.722,9.386,98.581399,0.93
1683066780,           2023-05-02 22:33:00,           2023-05-02 14:33:00,3.51,17.714,9.379,98.49163,0.93
1683067080,           2023-05-02 22:38:00,           2023-05-02 14:38:00,3.51,17.697,9.387,98.541084,0.929
1683067380,           2023-05-02 22:43:00,           2023-05-02 14:43:00,3.51,17.714,9.427,98.995692,0.93
1683067680,           2023-05-02 22:48:00,           2023-05-02 14:48:00,3.51,17.739,9.424,99.01521,0.93
1683067980,           2023-05-02 22:53:00,           2023-05-02 14:53:00,3.51,17.739,9.429,99.067743,0.93
1683068280,           2023-05-02 22:58:00,           2023-05-02 14:58:00,3.51,17.748,9.539,100.242074,0.93
1683068580,           2023-05-02 23:03:00,           2023-05-02 15:03:00,3.51,17.79,9.533,100.265746,0.93
1683068880,           2023-05-02 23:08:00,           2023-05-02 15:08:00,3.51,17.781,9.562,100.552119,0.93
1683069180,           2023-05-02 23:13:00,           2023-05-02 15:13:00,3.51,17.79,9.545,100.391959,0.93
1683069480,           2023-05-02 23:18:00,           2023-05-02 15:18:00,3.51,17.764,9.493,99.791573,0.929
1683069780,           2023-05-02 23:23:00,           2023-05-02 15:23:00,3.51,17.714,9.414,98.859175,0.93
1683070080,           2023-05-02 23:28:00,           2023-05-02 15:28:00,3.51,17.688,9.375,98.396843,0.929
1683070380,           2023-05-02 23:33:00,           2023-05-02 15:33:00,3.51,17.697,9.429,98.981984,0.93
1683070680,           2023-05-02 23:38:00,           2023-05-02 15:38:00,3.51,17.705,9.463,99.355296,0.93
1683070980,           2023-05-02 23:43:00,           2023-05-02 15:43:00,3.51,17.739,9.534,100.170948,0.93
1683071280,           2023-05-02 23:48:00,           2023-05-02 15:48:00,3.51,17.79,9.621,101.191308,0.93
1683071580,           2023-05-02 23:53:00,           2023-05-02 15:53:00,3.51,17.764,9.58,100.706128,0.93
1683071880,           2023-05-02 23:58:00,           2023-05-02 15:58:00,3.51,17.705,9.435,99.061314,0.93
1683072180,           2023-05-03 00:03:00,           2023-05-02 16:03:00,3.51,17.705,9.418,98.882825,0.93
1683072480,           2023-05-03 00:08:00,           2023-05-02 16:08:00,3.51,17.705,9.436,99.071813,0.93
1683072780,           2023-05-03 00:13:00,           2023-05-02 16:13:00,3.51,17.68,9.424,98.894807,0.93
1683073080,           2023-05-03 00:18:00,           2023-05-02 16:18:00,3.51,17.697,9.508,99.811295,0.93
1683073380,           2023-05-03 00:23:00,           2023-05-02 16:23:00,3.51,17.714,9.451,99.247723,0.929
1683073680,           2023-05-03 00:28:00,           2023-05-02 16:28:00,3.51,17.705,9.572,100.499724,0.93
1683073980,           2023-05-03 00:33:00,           2023-05-02 16:33:00,3.51,17.764,9.574,100.643055,0.93
1683074280,           2023-05-03 00:38:00,           2023-05-02 16:38:00,3.51,17.781,9.708,102.087427,0.93
1683074580,           2023-05-03 00:43:00,           2023-05-02 16:43:00,3.51,17.798,9.637,101.376293,0.93
1683074880,           2023-05-03 00:48:00,           2023-05-02 16:48:00,3.51,17.798,9.601,100.997591,0.93
1683075180,           2023-05-03 00:53:00,           2023-05-02 16:53:00,3.51,17.815,9.649,101.538061,0.93
1683075480,           2023-05-03 00:58:00,           2023-05-02 16:58:00,3.51,17.807,9.704,102.100018,0.93
1683075780,           2023-05-03 01:03:00,           2023-05-02 17:03:00,3.51,17.781,9.584,100.783467,0.93
1683076080,           2023-05-03 01:08:00,           2023-05-02 17:08:00,3.51,17.773,9.603,100.966627,0.929
1683076380,           2023-05-03 01:13:00,           2023-05-02 17:13:00,3.51,17.739,9.609,100.958951,0.93
1683076680,           2023-05-03 01:18:00,           2023-05-02 17:18:00,3.51,17.722,9.626,101.102126,0.93
1683076980,           2023-05-03 01:23:00,           2023-05-02 17:23:00,3.51,17.731,9.569,100.522104,0.93
1683077280,           2023-05-03 01:28:00,           2023-05-02 17:28:00,3.51,17.688,9.51,99.813758,0.931
1683077580,           2023-05-03 01:33:00,           2023-05-02 17:33:00,3.51,17.68,9.432,98.978758,0.93
1683077880,           2023-05-03 01:38:00,           2023-05-02 17:38:00,3.51,17.688,9.361,98.249904,0.93
1683078180,           2023-05-03 01:43:00,           2023-05-02 17:43:00,3.51,17.655,9.539,100.049977,0.93
1683078480,           2023-05-03 01:48:00,           2023-05-02 17:48:00,3.51,17.663,9.495,99.604927,0.93
1683078780,           2023-05-03 01:53:00,           2023-05-02 17:53:00,3.51,17.68,9.483,99.513948,0.93
1683079080,           2023-05-03 01:58:00,           2023-05-02 17:58:00,3.51,17.638,9.453,99.113174,0.93
1683079380,           2023-05-03 02:03:00,           2023-05-02 18:03:00,3.51,17.646,9.463,99.234411,0.93
1683079680,           2023-05-03 02:08:00,           2023-05-02 18:08:00,3.51,17.646,9.514,99.769226,0.929
1683079980,           2023-05-03 02:13:00,           2023-05-02 18:13:00,3.51,17.655,9.479,99.420665,0.93
1683080280,           2023-05-03 02:18:00,           2023-05-02 18:18:00,3.51,17.629,9.485,99.430209,0.93
1683080580,           2023-05-03 02:23:00,           2023-05-02 18:23:00,3.51,17.646,9.468,99.286844,0.93
1683080880,           2023-05-03 02:28:00,           2023-05-02 18:28:00,3.51,17.629,9.5,99.587452,0.93
1683081180,           2023-05-03 02:33:00,           2023-05-02 18:33:00,3.51,17.638,9.469,99.280931,0.929
1683081480,           2023-05-03 02:38:00,           2023-05-02 18:38:00,3.51,17.629,9.456,99.126205,0.93
1683081780,           2023-05-03 02:43:00,           2023-05-02 18:43:00,3.51,17.638,9.432,98.892992,0.93
1683082080,           2023-05-03 02:48:00,           2023-05-02 18:48:00,3.51,17.629,9.474,99.314897,0.93
1683082380,           2023-05-03 02:53:00,           2023-05-02 18:53:00,3.51,17.604,9.441,98.917871,0.929
1683082680,           2023-05-03 02:58:00,           2023-05-02 18:58:00,3.51,17.604,9.433,98.834051,0.93
1683082980,           2023-05-03 03:03:00,           2023-05-02 19:03:00,3.51,17.604,9.453,99.0436,0.93
1683083280,           2023-05-03 03:08:00,           2023-05-02 19:08:00,3.51,17.596,9.415,98.629153,0.929
1683083580,           2023-05-03 03:13:00,           2023-05-02 19:13:00,3.51,17.612,9.392,98.420738,0.93
1683083880,           2023-05-03 03:18:00,           2023-05-02 19:18:00,3.51,17.596,9.408,98.555823,0.93
1683084180,           2023-05-03 03:23:00,           2023-05-02 19:23:00,3.51,17.596,9.41,98.576774,0.93
1683084480,           2023-05-03 03:28:00,           2023-05-02 19:28:00,3.51,17.621,9.405,98.57529,0.93
1683084780,           2023-05-03 03:33:00,           2023-05-02 19:33:00,3.51,17.604,9.401,98.498771,0.929
1683085080,           2023-05-03 03:38:00,           2023-05-02 19:38:00,3.51,17.612,9.439,98.913261,0.93
1683085380,           2023-05-03 03:43:00,           2023-05-02 19:43:00,3.51,17.612,9.452,99.04949,0.93
1683085680,           2023-05-03 03:48:00,           2023-05-02 19:48:00,3.51,17.629,9.489,99.47214,0.93
1683085980,           2023-05-03 03:53:00,           2023-05-02 19:53:00,3.51,17.587,9.395,98.401337,0.929
1683086280,           2023-05-03 03:58:00,           2023-05-02 19:58:00,3.51,17.587,9.453,99.008817,0.93
1683086580,           2023-05-03 04:03:00,           2023-05-02 20:03:00,3.51,17.579,9.464,99.107642,0.93
1683086880,           2023-05-03 04:08:00,           2023-05-02 20:08:00,3.51,17.579,9.503,99.516053,0.93
1683087180,           2023-05-03 04:13:00,           2023-05-02 20:13:00,3.51,17.587,9.514,99.647719,0.93
1683087480,           2023-05-03 04:18:00,           2023-05-02 20:18:00,3.51,17.57,9.428,98.712284,0.93
1683087780,           2023-05-03 04:23:00,           2023-05-02 20:23:00,3.51,17.553,9.423,98.625265,0.93
1683088080,           2023-05-03 04:28:00,           2023-05-02 20:28:00,3.51,17.553,9.44,98.803195,0.93
1683088380,           2023-05-03 04:33:00,           2023-05-02 20:33:00,3.51,17.57,9.45,98.942626,0.93
1683088680,           2023-05-03 04:38:00,           2023-05-02 20:38:00,3.51,17.553,9.421,98.604332,0.93
1683088980,           2023-05-03 04:43:00,           2023-05-02 20:43:00,3.51,17.545,9.44,98.786852,0.93
1683089280,           2023-05-03 04:48:00,           2023-05-02 20:48:00,3.51,17.545,9.43,98.682205,0.93
1683089580,           2023-05-03 04:53:00,           2023-05-02 20:53:00,3.51,17.553,9.417,98.562467,0.93
1683089880,           2023-05-03 04:58:00,           2023-05-02 20:58:00,3.51,17.503,9.514,99.474776,0.93
1683090180,           2023-05-03 05:03:00,           2023-05-02 21:03:00,3.51,17.511,9.523,99.585361,0.93
1683090480,           2023-05-03 05:08:00,           2023-05-02 21:08:00,3.51,17.494,9.597,100.323905,0.93
1683090780,           2023-05-03 05:13:00,           2023-05-02 21:13:00,3.51,17.503,9.401,98.293291,0.93
1683091080,           2023-05-03 05:18:00,           2023-05-02 21:18:00,3.51,17.528,9.412,98.459216,0.93
1683091380,           2023-05-03 05:23:00,           2023-05-02 21:23:00,3.51,17.528,9.387,98.19769,0.93
1683091680,           2023-05-03 05:28:00,           2023-05-02 21:28:00,3.51,17.503,9.43,98.596504,0.93
1683091980,           2023-05-03 05:33:00,           2023-05-02 21:33:00,3.51,17.511,9.393,98.225905,0.93
1683092280,           2023-05-03 05:38:00,           2023-05-02 21:38:00,3.51,17.536,9.379,98.130238,0.93
1683092580,           2023-05-03 05:43:00,           2023-05-02 21:43:00,3.51,17.503,9.355,97.812333,0.93
1683092880,           2023-05-03 05:48:00,           2023-05-02 21:48:00,3.51,17.477,9.384,98.062759,0.93
1683093180,           2023-05-03 05:53:00,           2023-05-02 21:53:00,3.51,17.494,9.367,97.91956,0.93
1683093480,           2023-05-03 05:58:00,           2023-05-02 21:58:00,3.51,17.511,9.324,97.504348,0.93
1683093780,           2023-05-03 06:03:00,           2023-05-02 22:03:00,3.51,17.469,9.306,97.231554,0.93
1683094080,           2023-05-03 06:08:00,           2023-05-02 22:08:00,3.51,17.503,9.338,97.634587,0.93
1683094380,           2023-05-03 06:13:00,           2023-05-02 22:13:00,3.51,17.486,9.339,97.610693,0.93
1683094680,           2023-05-03 06:18:00,           2023-05-02 22:18:00,3.51,17.46,9.444,98.655027,0.93
1683094980,           2023-05-03 06:23:00,           2023-05-02 22:23:00,3.51,17.503,9.371,97.979623,0.929
1683095280,           2023-05-03 06:28:00,           2023-05-02 22:28:00,3.51,17.503,9.374,98.01099,0.93
1683095580,           2023-05-03 06:33:00,           2023-05-02 22:33:00,3.51,17.503,9.381,98.084179,0.93
1683095880,           2023-05-03 06:38:00,           2023-05-02 22:38:00,3.51,17.469,9.41,98.318173,0.93
1683096180,           2023-05-03 06:43:00,           2023-05-02 22:43:00,3.51,17.477,9.392,98.146359,0.93
1683096480,           2023-05-03 06:48:00,           2023-05-02 22:48:00,3.51,17.494,9.366,97.909107,0.93
1683096780,           2023-05-03 06:53:00,           2023-05-02 22:53:00,3.51,17.469,9.366,97.85845,0.93
1683097080,           2023-05-03 06:58:00,           2023-05-02 22:58:00,3.51,17.486,9.348,97.704761,0.93
1683097380,           2023-05-03 07:03:00,           2023-05-02 23:03:00,3.51,17.511,9.323,97.49389,0.93
1683097680,           2023-05-03 07:08:00,           2023-05-02 23:08:00,3.51,17.486,9.334,97.558434,0.93
1683097980,           2023-05-03 07:13:00,           2023-05-02 23:13:00,3.51,17.494,9.314,97.365516,0.93
1683098280,           2023-05-03 07:18:00,           2023-05-02 23:18:00,3.51,17.519,9.312,97.394979,0.93
1683098580,           2023-05-03 07:23:00,           2023-05-02 23:23:00,3.51,17.503,9.311,97.352285,0.93
1683098880,           2023-05-03 07:28:00,           2023-05-02 23:28:00,3.51,17.503,9.307,97.310463,0.93
1683099180,           2023-05-03 07:33:00,           2023-05-02 23:33:00,3.51,17.486,9.291,97.109,0.93
1683099480,           2023-05-03 07:38:00,           2023-05-02 23:38:00,3.51,17.486,9.291,97.109,0.93
1683099780,           2023-05-03 07:43:00,           2023-05-02 23:43:00,3.51,17.494,9.291,97.125081,0.93
1683100080,           2023-05-03 07:48:00,           2023-05-02 23:48:00,3.51,17.486,9.282,97.014933,0.93
1683100380,           2023-05-03 07:53:00,           2023-05-02 23:53:00,3.51,17.486,9.277,96.962673,0.929
1683100680,           2023-05-03 07:58:00,           2023-05-02 23:58:00,3.51,17.494,9.269,96.8951,0.93
1683100980,           2023-05-03 08:03:00,           2023-05-03 00:03:00,3.51,17.469,9.265,96.803175,0.929
1683101280,           2023-05-03 08:08:00,           2023-05-03 00:08:00,3.51,17.477,9.275,96.92371,0.93
1683101580,           2023-05-03 08:13:00,           2023-05-03 00:13:00,3.51,17.477,9.275,96.92371,0.931
1683101880,           2023-05-03 08:18:00,           2023-05-03 00:18:00,3.51,17.469,9.264,96.792727,0.93
1683102180,           2023-05-03 08:23:00,           2023-05-03 00:23:00,3.51,17.46,9.265,96.785136,0.93
1683102480,           2023-05-03 08:28:00,           2023-05-03 00:28:00,3.51,17.46,9.285,96.994063,0.93
1683102780,           2023-05-03 08:33:00,           2023-05-03 00:33:00,3.51,17.46,9.285,96.994063,0.93
1683103080,           2023-05-03 08:38:00,           2023-05-03 00:38:00,3.51,17.469,9.269,96.844968,0.93
1683103380,           2023-05-03 08:43:00,           2023-05-03 00:43:00,3.51,17.477,9.271,96.88191,0.93
1683103680,           2023-05-03 08:48:00,           2023-05-03 00:48:00,3.51,17.469,9.276,96.918106,0.93
1683103980,           2023-05-03 08:53:00,           2023-05-03 00:53:00,3.51,17.477,9.271,96.88191,0.93
1683104280,           2023-05-03 08:58:00,           2023-05-03 00:58:00,3.51,17.469,9.276,96.918106,0.93
1683104580,           2023-05-03 09:03:00,           2023-05-03 01:03:00,3.51,17.477,9.272,96.89236,0.93
1683104880,           2023-05-03 09:08:00,           2023-05-03 01:08:00,3.51,17.46,9.264,96.77469,0.93
1683105180,           2023-05-03 09:13:00,           2023-05-03 01:13:00,3.51,17.477,9.269,96.86101,0.93
1683105480,           2023-05-03 09:18:00,           2023-05-03 01:18:00,3.51,17.477,9.254,96.70426,0.93
1683105780,           2023-05-03 09:23:00,           2023-05-03 01:23:00,3.51,17.477,9.256,96.72516,0.93
1683106080,           2023-05-03 09:28:00,           2023-05-03 01:28:00,3.51,17.469,9.249,96.636003,0.93
1683106380,           2023-05-03 09:33:00,           2023-05-03 01:33:00,3.51,17.452,9.244,96.549766,0.93
1683106680,           2023-05-03 09:38:00,           2023-05-03 01:38:00,3.51,17.46,9.248,96.607549,0.93
1683106980,           2023-05-03 09:43:00,           2023-05-03 01:43:00,3.51,17.469,9.236,96.500175,0.93
1683107280,           2023-05-03 09:48:00,           2023-05-03 01:48:00,3.51,17.46,9.241,96.534425,0.93
1683107580,           2023-05-03 09:53:00,           2023-05-03 01:53:00,3.51,17.443,9.233,96.416901,0.93
1683107880,           2023-05-03 09:58:00,           2023-05-03 01:58:00,3.51,17.452,9.229,96.393097,0.93
1683108180,           2023-05-03 10:03:00,           2023-05-03 02:03:00,3.51,17.46,9.234,96.4613,0.93
1683108480,           2023-05-03 10:08:00,           2023-05-03 02:08:00,3.51,17.443,9.225,96.333359,0.93
1683108780,           2023-05-03 10:13:00,           2023-05-03 02:13:00,3.51,17.46,9.235,96.471747,0.93
